Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Refrigerator,latitude,longitude
48.5,7.2,Kharghar,1,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
45.0,6.0,Kharghar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
67.0,6.5,Kharghar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
45.0,6.5,Kharghar,1,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,19.0257731,73.05918477985664
50.0,6.65,Kharghar,1,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
170.0,20.0,Kharghar,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
125.0,15.5,Kharghar,3,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
105.0,13.7,Sector-13 Kharghar,3,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,19.0257731,73.05918477985664
105.0,13.56,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
150.0,16.8,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
87.0,9.8,Kharghar,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
90.0,10.0,Kharghar,2,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
110.0,10.6,Kharghar,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
105.0,10.95,Kharghar,2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
97.0,11.55,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
105.0,11.5,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,19.0257731,73.05918477985664
80.0,12.5,Sector 18 Kharghar,2,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,,
85.0,9.9,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
93.0,10.78,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
99.0,11.5,Kharghar,2,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
80.0,11.5,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
90.0,10.6,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
42.0,6.8,Kharghar,1,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
280.0,24.7,Kharghar,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
400.0,21.0,Kharghar,4,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
160.0,22.0,Kharghar,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
170.0,22.35,Kharghar,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
95.0,10.25,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
95.0,9.5,Kharghar,2,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
75.0,8.95,Kharghar,2,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
85.0,11.14,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
130.0,11.97,Kharghar,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,19.0257731,73.05918477985664
137.0,13.8,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
80.0,10.5,Kharghar,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
105.0,12.4,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,19.0257731,73.05918477985664
77.0,11.1,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
75.0,10.5,Kharghar,2,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
90.0,11.6,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
93.0,10.78,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
60.0,5.55,Kharghar,1,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
62.0,6.5,Kharghar,1,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,19.0257731,73.05918477985664
50.0,6.0,Kharghar,1,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
65.0,6.5,Kharghar,1,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
52.0,7.0,Kharghar,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
42.0,6.46,Kharghar,1,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
55.0,5.6,Kharghar,1,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
55.0,6.7,Kharghar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
60.0,7.4,Kharghar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
55.0,6.36,Kharghar,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
42.0,6.8,Kharghar,1,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
165.0,16.35,Kharghar,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
113.99999,15.5,Kharghar,3,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
135.0,15.0,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
225.0,18.5,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,19.0257731,73.05918477985664
400.0,21.0,Kharghar,4,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
57.0,6.1,Kharghar,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
48.0,6.55,Kharghar,1,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
45.0,6.6,Kharghar,1,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
43.0,6.5,Kharghar,1,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
45.0,6.8,Kharghar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
53.0,6.7,Kharghar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
48.03,6.55,Kharghar,1,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
130.0,18.0,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
155.0,16.45,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
130.0,13.95,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
85.0,11.5,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
94.0,12.0,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
80.0,11.5,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
45.0,6.15,Kharghar,1,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
53.0,6.7,Kharghar,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
60.0,7.65,Kharghar,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
56.0,6.5,Kharghar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
48.03,6.55,Kharghar,1,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
175.0,17.6,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
120.0,14.15,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
150.0,16.85,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
130.0,18.0,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
166.0,16.5,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
130.0,13.95,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
94.0,12.0,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
166.0,16.5,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
130.0,13.95,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
94.0,12.0,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
80.0,11.5,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
57.0,6.5,Kharghar,1,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
55.0,5.6,Kharghar,1,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
60.0,7.65,Kharghar,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
56.0,6.5,Kharghar,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
49.0,6.55,Kharghar,1,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
135.0,13.9,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
220.0,15.9,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
175.0,17.6,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
178.0,17.16,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,19.0257731,73.05918477985664
140.0,16.8,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
72.0,10.5,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
70.0,11.0,Kharghar,2,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
150.0,16.35,Kharghar,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
100.0,10.78,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
175.0,17.6,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
110.0,14.15,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
130.0,18.0,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
125.0,11.47,Kharghar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,19.0257731,73.05918477985664
